,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
72,turystka_a,tlustyczwartek,cookingathome,cremant,fattuesday,winelovers,faworki,love,favorite,sparklingwine,cremantdalsace,carnival,thebest,foodies,angelwings,madeinchicago,ultrathin,chicago,sweets,,,,,,,,,,,,
73,mudjed,sparklingwine,libations,disneyvacation,sweet,rosaregalebanfi,,,,,,,,,,,,,,,,,,,,,,,,,
74,alexandriecellars,winelover,bubbles,sparklingwine,toastwithalexandrie,wine,vino,winelife,winestagram,champagne,alexandriebrut,flowers,celebratelife,instawine,wineporn,wines,winetime,,,,,,,,,,,,,,
75,rogerio_doliveira,chile,cheers,peace,champagne,almaviva,prosperity,verticalepu,hapiness,umshowdeprosperidade2020,sparklingwine,redwine,friends,gratitude,domperignon,wineslife,vida,conquests,health,summer,life,picoftheday,saude,summervibes,,,,,,,
76,misspkmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,rogerio_doliveira,verticalepu,saude,cheers,prosperity,vida,sparklingwine,almaviva,life,redwine,domperignon,hapiness,picoftheday,chile,summer,gratitude,health,champagne,wineslife,umshowdeprosperidade2020,peace,summervibes,conquests,friends,,,,,,,
78,rogerio_doliveira,peace,prosperity,hapiness,cheers,friends,conquests,champagne,wineslife,picoftheday,summervibes,sparklingwine,verticalepu,almaviva,life,redwine,vida,saude,summer,gratitude,umshowdeprosperidade2020,chile,donperignon,health,,,,,,,
79,yukoveges,sommelier,sparklingwine,japan,広島,ワイン会wine,hiroshima,likes,マリアージュ,winelovers,winelover,winestagram,vinoblevineyard,ソムリエ,ワインエキスパート,,,,,,,,,,,,,,,,
80,tassi.alberto,berebene,sparklingwine,mangiarebene,emotionwine,spagoallevongole,champagne,closdesgoisses,,,,,,,,,,,,,,,,,,,,,,,
81,jusdenaumand,winetasting,unescoworldheritage,chardonnay,unesco,frenchwine,champagne,ghmartel,bubbly,pinotmunier,pinotnoir,wine,sparklingwine,,,,,,,,,,,,,,,,,,
82,naho_nene,vegetables,fukuoka,drinking,ローストビーフのお寿司はサービス,博多グルメ,fridaynight,花金,ごちそうさま,sparklingwine,ニクオ,吐いてスッキリするタイプ,meat,friends,salad,筑紫口,晩酌,福岡グルメ,金曜日,hakata,あかんやつ,friday,dinner,,,,,,,,
83,rogerio_doliveira,picoftheday,peace,prosperity,wineslife,champagne,friends,umshowdeprosperidade2020,verticalepu,summervibes,vida,summer,conquests,redwine,cheers,hapiness,health,life,almaviva,gratitude,domperignon,chile,saude,sparklingwine,,,,,,,
84,kayceemacwine,fridayvibes,kayceemacwine,friyay,whoiskayceemac,sparklingwine,comingsoon,cannedwine,,,,,,,,,,,,,,,,,,,,,,,
85,thefatdrinker on Ins,와인스타그램,domperignon,sparklingwine,winestagram,와인,샴페인,wine,whitewine,돔페리뇽,champagne,,,,,,,,,,,,,,,,,,,,
86,08mmmmr on Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,rogerio_doliveira,friends,prosperity,gratitude,cheers,conquests,donperignon,summer,life,sparklingwine,saude,picoftheday,champagne,redwine,verticalepu,hapiness,peace,wineslife,umshowdeprosperidade2020,chile,vida,summervibes,almaviva,health,,,,,,,
88,its.five.o.clock.som,sparklingwine,woodsyretreat,visittuolumnecounty,murphyscalifornia,its5oclocksomewhere,sweetretreatairbnb,knottyretreat,ironstonevineyards,winetour,weekendfun,winelover,driftersdream,,,,,,,,,,,,,,,,,,
89,rogerio_doliveira,verticalepu,umshowdeprosperidade2020,conquests,wineslife,redwine,summervibes,chile,almaviva,vida,health,cheers,hapiness,saude,domperignon1995,prosperity,life,summer,sparklingwine,peace,gratitude,picoftheday,champagne,friends,,,,,,,
90,rogerio_doliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,rogerio_doliveira,sparklingwine,picoftheday,redwine,wineslife,friends,hapiness,saude,prosperity,life,vida,almaviva,donperignon,conquests,cheers,umshowdeprosperidade2020,gratitude,summer,chile🇨🇱,summervibes,verticalepu,champagne,health,peace,,,,,,,
92,laguardaecuador,sparklingwine,laguarda,calvet,wine,winelover,pink,rose,fridaynight,calvetwines,espumante,celebration,,,,,,,,,,,,,,,,,,,
93,fromwater_towine,veganwine,wine,roséallday,red,organic,sparklingwine,pho,organicwine,vegan,redwine,scoutandcellar,nochemicals,noadditives,whitewine,biodynamicwine,rosé,,,,,,,,,,,,,,
94,sq1dining,brunch,sparklingwine,veganpopup,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,james_melendez_james,weekend,sparklingwine,italian,doc,treviso,italy,prosecco,,,,,,,,,,,,,,,,,,,,,,,
96,trend.republik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,passion.pop,pop,yum,bubbly,passionpop,wine,flair,passionpoporiginal,sparkling,bubbles,original,sparklingwine,fun,sparkle,cheers,lemon,zest,fizz,retro,cocktails,,,,,,,,,,,
